timestamp,serial,id,JOINT_WAIST.x,JOINT_WAIST.y,JOINT_WAIST.z,JOINT_TORSO.x,JOINT_TORSO.y,JOINT_TORSO.z,JOINT_TORSO.rot,JOINT_NECK.x,JOINT_NECK.y,JOINT_NECK.z,JOINT_NECK.rot,JOINT_HEAD.x,JOINT_HEAD.y,JOINT_HEAD.z,JOINT_RIGHT_COLLAR.x,JOINT_RIGHT_COLLAR.y,JOINT_RIGHT_COLLAR.z,JOINT_LEFT_COLLAR.x,JOINT_LEFT_COLLAR.y,JOINT_LEFT_COLLAR.z,JOINT_LEFT_SHOULDER.x,JOINT_LEFT_SHOULDER.y,JOINT_LEFT_SHOULDER.z,JOINT_LEFT_SHOULDER.rot,JOINT_LEFT_ELBOW.x,JOINT_LEFT_ELBOW.y,JOINT_LEFT_ELBOW.z,JOINT_LEFT_ELBOW.rot,JOINT_LEFT_WRIST.x,JOINT_LEFT_WRIST.y,JOINT_LEFT_WRIST.z,JOINT_LEFT_HAND.x,JOINT_LEFT_HAND.y,JOINT_LEFT_HAND.z,JOINT_RIGHT_SHOULDER.x,JOINT_RIGHT_SHOULDER.y,JOINT_RIGHT_SHOULDER.z,JOINT_RIGHT_SHOULDER.rot,JOINT_RIGHT_ELBOW.x,JOINT_RIGHT_ELBOW.y,JOINT_RIGHT_ELBOW.z,JOINT_RIGHT_ELBOW.rot,JOINT_RIGHT_WRIST.x,JOINT_RIGHT_WRIST.y,JOINT_RIGHT_WRIST.z,JOINT_RIGHT_HAND.x,JOINT_RIGHT_HAND.y,JOINT_RIGHT_HAND.z,JOINT_LEFT_HIP.x,JOINT_LEFT_HIP.y,JOINT_LEFT_HIP.z,JOINT_LEFT_HIP.rot,JOINT_LEFT_KNEE.x,JOINT_LEFT_KNEE.y,JOINT_LEFT_KNEE.z,JOINT_LEFT_KNEE.rot,JOINT_LEFT_ANKLE.x,JOINT_LEFT_ANKLE.y,JOINT_LEFT_ANKLE.z,JOINT_RIGHT_HIP.x,JOINT_RIGHT_HIP.y,JOINT_RIGHT_HIP.z,JOINT_RIGHT_HIP.rot,JOINT_RIGHT_KNEE.x,JOINT_RIGHT_KNEE.y,JOINT_RIGHT_KNEE.z,JOINT_RIGHT_KNEE.rot,JOINT_RIGHT_ANKLE.x,JOINT_RIGHT_ANKLE.y,JOINT_RIGHT_ANKLE.z
798951285048,171990135147,1,-0.596967,-0.207803,3.20303,-0.600704,-0.064869,3.15317,175.034,-0.602185,0.185107,3.05898,174.139,-0.645108,0.283847,2.9889,-0.588218,0.141168,3.08773,-0.588218,0.141168,3.08773,-0.494463,0.130447,3.05955,106.173,-0.456934,-0.0902727,3.14244,152.683,-0.518491,-0.28353,3.19424,-0.545385,-0.339014,3.20787,-0.672609,0.166972,3.13009,75.0279,-0.68138,-0.0804746,3.17754,158.376,-0.774262,-0.292528,3.37401,-0.803399,-0.341146,3.43328,-0.555815,-0.264497,3.18555,132.876,-0.619806,-0.589175,3.21075,161.194,-0.56884,-0.968307,3.18574,-0.626855,-0.247601,3.20816,,,,,,,,
798951615190,171990135147,1,-0.596666,-0.207565,3.20163,-0.597662,-0.0644851,3.15075,174.793,-0.596874,0.185096,3.05705,175.615,-0.642874,0.283844,2.98842,-0.580365,0.141159,3.08586,-0.580365,0.141159,3.08586,-0.494199,0.129906,3.05842,107.255,-0.456108,-0.0902778,3.14172,151.801,-0.520502,-0.284032,3.19547,-0.546179,-0.340036,3.20887,-0.66745,0.167351,3.1258,76.0442,-0.679491,-0.0802687,3.17528,158.626,-0.772826,-0.288363,3.37125,-0.802506,-0.326467,3.43302,-0.55546,-0.264586,3.18517,126.416,-0.660449,-0.592956,3.34239,148.61,-0.569228,-0.968324,3.1856,-0.626643,-0.247809,3.20615,,,,,,,,
798951955746,171990135147,1,-0.594402,-0.208272,3.19345,-0.588983,-0.0624139,3.14461,177.905,-0.592388,0.185091,3.05488,177.312,-0.641082,0.286946,2.98818,-0.573941,0.14134,3.08298,-0.573941,0.14134,3.08298,-0.489087,0.130195,3.0532,106.229,-0.455167,-0.0902814,3.1407,152.117,-0.522372,-0.28395,3.19659,-0.546668,-0.339735,3.20997,-0.667445,0.167381,3.12576,76.7536,-0.677441,-0.0797825,3.17257,157.226,-0.771255,-0.280143,3.36861,-0.801449,-0.313304,3.43269,-0.555097,-0.264568,3.18479,126.248,-0.666689,-0.591815,3.34428,146.703,-0.56954,-0.968351,3.18545,-0.626898,-0.247782,3.20551,28.998,,,-0.001,10.9107,-1.96126,-1.24836,7.06678
798952285085,171990135147,1,-0.591947,-0.20935,3.18402,-0.580354,-0.0604543,3.13725,178.439,-0.589395,0.185088,3.05288,178.424,-0.639204,0.289962,2.98808,-0.570155,0.141526,3.0799,-0.570155,0.141526,3.0799,-0.484715,0.129894,3.04261,105.611,-0.454312,-0.0903821,3.1388,152.345,-0.523955,-0.283858,3.19633,-0.546293,-0.339366,3.211,-0.667452,0.167418,3.12583,77.0339,-0.675781,-0.078958,3.16953,155.475,-0.769854,-0.267962,3.37014,-0.80037,-0.312718,3.43273,-0.554731,-0.264577,3.18438,127.246,-0.66562,-0.590705,3.34129,146.988,-0.569818,-0.968386,3.18529,-0.626786,-0.247802,3.20467,145.24,-0.668615,-0.569085,3.34322,,,,
798952615081,171990135147,1,-0.589529,-0.210501,3.17664,-0.574066,-0.0596216,3.12982,176.152,-0.58624,0.185086,3.05114,178.095,-0.637119,0.290701,2.9883,-0.567027,0.141562,3.07628,-0.567027,0.141562,3.07628,-0.48221,0.129585,3.03499,105.477,-0.453469,-0.0905233,3.13675,152.054,-0.525791,-0.283889,3.19604,-0.546493,-0.339397,3.21184,-0.667452,0.16736,3.12583,77.1665,-0.674187,-0.0778168,3.16581,155.156,-0.768658,-0.267983,3.37153,-0.799334,-0.316512,3.43276,-0.554346,-0.264599,3.18388,128.049,-0.665669,-0.589509,3.34132,146.977,-0.570421,-0.968435,3.18513,-0.626685,-0.247847,3.20365,144.038,-0.677144,-0.570333,3.35558,153.961,-0.545214,-0.99796,3.477
798952955913,171990135147,1,-0.588321,-0.21226,3.17314,-0.571228,-0.0594337,3.12596,175.778,-0.582808,0.185084,3.04983,177.498,-0.635029,0.290934,2.98855,-0.563649,0.141555,3.07284,-0.563649,0.141555,3.07284,-0.482239,0.129292,3.03358,106.233,-0.452604,-0.0908379,3.13388,151.032,-0.527959,-0.284113,3.19569,-0.546821,-0.339608,3.21209,-0.667449,0.167302,3.12582,77.1517,-0.672065,-0.0769664,3.16232,154.449,-0.768603,-0.269471,3.37113,-0.798454,-0.325501,3.43273,-0.5543,-0.264852,3.1833,128.195,-0.665704,-0.590102,3.34127,147.045,-0.571028,-0.968486,3.1849,-0.626856,-0.24849,3.20331,141.895,-0.676694,-0.57567,3.35474,148.653,-0.529874,-0.926897,3.23606
798953285049,171990135147,1,-0.600394,-0.221389,3.19089,-0.576922,-0.059473,3.136,176.407,-0.579517,0.185082,3.04825,176.814,-0.63291,0.291141,2.98878,-0.560553,0.141543,3.06898,-0.560553,0.141543,3.06898,-0.481643,0.128989,3.03168,106.762,-0.451766,-0.0913338,3.13065,150.779,-0.52782,-0.284422,3.19523,-0.547085,-0.339856,3.21086,-0.667447,0.167242,3.12582,77.667,-0.672484,-0.0761552,3.16304,154.727,-0.769369,-0.270831,3.37114,-0.798384,-0.332715,3.4327,-0.554456,-0.265799,3.18261,115.5,-0.663463,-0.590997,3.33919,147.8,-0.571643,-0.968546,3.18463,-0.689098,-0.256778,3.32772,1.31314,,,-0.001,12.1761,-1.96893,-1.25981,7.11732
798953615053,171990135147,1,-0.602814,-0.229488,3.19459,-0.579031,-0.059522,3.1382,178.253,-0.575758,0.18508,3.04675,175.821,-0.630651,0.291235,2.98902,-0.557124,0.14153,3.06582,-0.557124,0.14153,3.06582,-0.480999,0.128684,3.02969,107.419,-0.450608,-0.0920091,3.1271,150.369,-0.527632,-0.284672,3.19476,-0.547337,-0.339852,3.20975,-0.667445,0.167185,3.12582,78.0611,-0.672323,-0.075297,3.16283,154.943,-0.769264,-0.272228,3.37118,-0.797784,-0.33526,3.4327,-0.554087,-0.266823,3.18182,108.801,-0.663531,-0.590935,3.33721,147.75,-0.572222,-0.968609,3.18436,-0.640268,-0.261143,3.2055,136.773,-0.676422,-0.575032,3.35317,,,,
798953955745,171990135147,1,-0.602776,-0.235598,3.19239,-0.579712,-0.0595766,3.13824,179.929,-0.572631,0.185078,3.0451,176.36,-0.628611,0.291377,2.98914,-0.553116,0.141516,3.06379,-0.553116,0.141516,3.06379,-0.480199,0.128371,3.0297,108.059,-0.449636,-0.0935758,3.12513,149.929,-0.52798,-0.285259,3.19406,-0.548671,-0.339918,3.20768,-0.667433,0.167125,3.12582,78.4931,-0.672163,-0.0748186,3.16263,155.231,-0.769104,-0.274555,3.37113,-0.796977,-0.341287,3.43259,-0.553732,-0.268547,3.18089,105.102,-0.663499,-0.591121,3.3344,147.7,-0.572804,-0.968682,3.18409,-0.633239,-0.263116,3.19893,139.925,-0.676161,-0.575148,3.35119,,,,
798954285081,171990135147,1,-0.610324,-0.243407,3.20373,-0.580522,-0.0596577,3.14035,179.607,-0.569828,0.185076,3.0442,177.216,-0.62642,0.291524,2.98919,-0.549311,0.141502,3.06316,-0.549311,0.141502,3.06316,-0.479297,0.128058,3.02976,108.667,-0.448488,-0.0969202,3.12265,149.365,-0.528301,-0.286443,3.19337,-0.550027,-0.340278,3.20595,-0.667423,0.167065,3.12582,78.882,-0.672048,-0.0750572,3.16269,155.388,-0.76896,-0.276369,3.3711,-0.796218,-0.340381,3.43247,-0.553379,-0.270885,3.17985,96.7992,-0.663505,-0.591438,3.33181,147.51,-0.572732,-0.968658,3.18383,-0.728861,-0.27414,3.33572,6.07732,,,-0.001,,,,
798954615081,171990135147,1,-0.623956,-0.24709,3.22235,-0.581375,-0.059742,3.14301,177.112,-0.567593,0.185076,3.04324,178.159,-0.624256,0.291698,2.98922,-0.546195,0.141488,3.06293,-0.546195,0.141488,3.06293,-0.477883,0.127629,3.02974,109.038,-0.447473,-0.101212,3.12048,148.843,-0.52885,-0.287583,3.19225,-0.552138,-0.3406,3.20296,-0.667412,0.167038,3.12582,79.0736,-0.671539,-0.0752468,3.16268,155.031,-0.768708,-0.274952,3.37106,-0.795128,-0.338454,3.43234,-0.553389,-0.273741,3.17879,91.5867,-0.663552,-0.591815,3.33227,147.336,-0.572658,-0.968663,3.18358,-0.748098,-0.279766,3.34442,5.75759,,,-0.001,11.5319,-1.96686,-1.23076,7.10884
798954955772,171990135147,1,-0.638147,-0.248674,3.23915,-0.58226,-0.0598249,3.14582,174.113,-0.566477,0.185077,3.04229,179.108,-0.622176,0.291876,2.98923,-0.544595,0.141476,3.06284,-0.544595,0.141476,3.06284,-0.476645,0.127272,3.02973,109.307,-0.446322,-0.103032,3.11787,148.443,-0.529283,-0.288871,3.19124,-0.553864,-0.341098,3.20304,-0.667397,0.166704,3.12582,79.282,-0.671129,-0.0731854,3.16267,154.54,-0.768404,-0.269565,3.371,-0.793873,-0.328422,3.43213,-0.553411,-0.276083,3.17769,88.7076,-0.663588,-0.592168,3.33213,147.213,-0.57271,-0.968672,3.18323,-0.748034,-0.285898,3.34432,2.20283,,,-0.001,11.0975,-1.96313,-1.22738,6.9912
798955285050,171990135147,1,-0.646524,-0.249286,3.24736,-0.583122,-0.0599033,3.14869,172.795,-0.565568,0.185078,3.04114,179.98,-0.621174,0.292059,2.98923,-0.54287,0.141464,3.0628,-0.54287,0.141464,3.0628,-0.475147,0.126921,3.02981,109.494,-0.444826,-0.107387,3.11791,147.764,-0.529787,-0.290734,3.18999,-0.555914,-0.341962,3.20293,-0.655624,0.1663,3.12222,81.2896,-0.671164,-0.0732363,3.16271,156.505,-0.768039,-0.261676,3.37082,-0.79245,-0.309454,3.43142,-0.553428,-0.277568,3.17658,87.5885,-0.663638,-0.592096,3.33214,147.123,-0.572766,-0.968686,3.18288,-0.748234,-0.282558,3.34417,,,,,,,,
798955285050,171990135147,1,-0.646524,-0.249286,3.24736,-0.583122,-0.0599033,3.14869,172.795,-0.565568,0.185078,3.04114,179.98,-0.621174,0.292059,2.98923,-0.54287,0.141464,3.0628,-0.54287,0.141464,3.0628,-0.475147,0.126921,3.02981,109.494,-0.444826,-0.107387,3.11791,147.764,-0.529787,-0.290734,3.18999,-0.555914,-0.341962,3.20293,-0.655624,0.1663,3.12222,81.2896,-0.671164,-0.0732363,3.16271,156.505,-0.768039,-0.261676,3.37082,-0.79245,-0.309454,3.43142,-0.553428,-0.277568,3.17658,87.5885,-0.663638,-0.592096,3.33214,147.123,-0.572766,-0.968686,3.18288,-0.748234,-0.282558,3.34417,,,,,,,,
798955615063,171990135147,1,-0.642683,-0.255205,3.24694,-0.583878,-0.0663188,3.1513,174.322,-0.564672,0.185079,3.03992,179.259,-0.620613,0.292247,2.98917,-0.541175,0.141449,3.06276,-0.541175,0.141449,3.06276,-0.47367,0.126588,3.02988,109.66,-0.443411,-0.111446,3.11789,147.185,-0.530256,-0.292943,3.18879,-0.557701,-0.34314,3.20285,-0.64243,0.166308,3.11544,83.0251,-0.671079,-0.0732761,3.16269,159.188,-0.767778,-0.258005,3.37065,-0.792577,-0.308659,3.43077,-0.553417,-0.280788,3.17531,86.4782,-0.663722,-0.592044,3.33218,146.924,-0.572824,-0.968844,3.18247,-0.744677,-0.31835,3.3426,108.435,-0.683302,-0.577447,3.35099,,,,
798955615063,171990135147,2,,,,,,,,,,-0.001,,,,-0.001,,,-0.001,,,-0.001,,,-0.001,,,,-0.001,,,,,,,,,,-0.001,,,,,,,,,,,,,,-0.001,,,,,,,,,,,,,,,,,,,
798955955769,171990135147,1,-0.624018,-0.252714,3.22293,-0.583671,-0.0698522,3.14562,179.283,-0.563725,0.18508,3.03873,178.748,-0.619502,0.29242,2.9891,-0.53982,0.141435,3.06272,-0.53982,0.141435,3.06272,-0.472176,0.126244,3.02983,109.723,-0.442048,-0.116813,3.11787,146.657,-0.530733,-0.29643,3.18735,-0.559342,-0.345444,3.20268,-0.639556,0.166294,3.10702,83.4802,-0.671003,-0.0733365,3.16268,159.663,-0.768098,-0.257389,3.37004,-0.792741,-0.308672,3.42895,-0.553417,-0.283761,3.17399,94.0492,-0.663816,-0.592285,3.33222,146.746,-0.572886,-0.969143,3.18206,-0.694895,-0.269819,3.25804,98.0109,-0.664882,-0.57826,3.32014,,,,
798956285059,171990135147,1,-0.619646,-0.249318,3.21269,-0.58369,-0.0715324,3.14447,179.48,-0.562756,0.185081,3.03764,178.382,-0.618324,0.292592,2.98904,-0.538604,0.14142,3.06267,-0.538604,0.14142,3.06267,-0.47073,0.125899,3.02976,109.814,-0.440773,-0.120473,3.11767,146.32,-0.531087,-0.299671,3.18556,-0.558884,-0.347704,3.20238,-0.635673,0.16628,3.0987,83.9978,-0.670914,-0.0734374,3.16265,160.722,-0.76845,-0.259678,3.36875,-0.792935,-0.309534,3.42543,-0.553414,-0.285575,3.17255,98.8997,-0.663918,-0.592551,3.33226,146.637,-0.572952,-0.969541,3.18151,-0.742238,-0.267565,3.32361,86.0769,-0.673531,-0.580348,3.33578,,,,
798956615100,171990135147,1,-0.62251,-0.245822,3.21227,-0.583744,-0.0724792,3.1444,179.563,-0.561804,0.185083,3.03637,178.229,-0.617155,0.292787,2.98893,-0.537623,0.141406,3.06262,-0.537623,0.141406,3.06262,-0.46888,0.125533,3.02968,109.985,-0.438953,-0.118814,3.11739,146.343,-0.529617,-0.299278,3.18382,-0.557907,-0.34768,3.20209,-0.641734,0.166265,3.1065,83.5105,-0.670941,-0.0737005,3.16265,159.468,-0.768839,-0.261984,3.36681,-0.793141,-0.310405,3.41961,-0.55341,-0.286019,3.17101,100.341,-0.664169,-0.592884,3.33239,146.561,-0.573017,-0.969877,3.18102,-0.751298,-0.271533,3.33352,,,,,,,,
798956955848,171990135147,1,-0.623936,-0.246812,3.21241,-0.583769,-0.0749082,3.14437,179.176,-0.560887,0.185084,3.03499,178.165,-0.616687,0.292997,2.98868,-0.536495,0.141401,3.06257,-0.536495,0.141401,3.06257,-0.466874,0.125215,3.02962,110.097,-0.437056,-0.117336,3.11732,146.366,-0.528047,-0.298845,3.182,-0.556795,-0.347619,3.20174,-0.638378,0.166251,3.10337,84.0109,-0.670925,-0.073892,3.1626,160.06,-0.769145,-0.261301,3.36416,-0.793357,-0.310267,3.41218,-0.553375,-0.285989,3.16936,99.1806,-0.664442,-0.593496,3.33254,146.518,-0.573086,-0.970446,3.18044,-0.732037,-0.302339,3.31683,104.916,-0.669201,-0.591226,3.32616,,,,
798957285383,171990135147,1,-0.624582,-0.253634,3.21271,-0.583781,-0.0777027,3.14438,179.414,-0.559943,0.185086,3.03383,178.203,-0.61648,0.293213,2.98829,-0.535325,0.141395,3.06252,-0.535325,0.141395,3.06252,-0.464874,0.12488,3.02949,110.141,-0.435262,-0.118115,3.11689,146.184,-0.526616,-0.298432,3.17996,-0.555698,-0.347538,3.20125,-0.636804,0.166238,3.10204,84.2817,-0.670744,-0.0741149,3.16234,160.302,-0.769404,-0.261748,3.35876,-0.793624,-0.310965,3.39881,-0.553265,-0.285894,3.16767,94.4195,-0.664918,-0.594001,3.33284,146.396,-0.573153,-0.970875,3.17991,-0.720232,-0.350789,3.31213,122.987,-0.669257,-0.581471,3.32679,170.271,-0.529038,-0.925245,3.22762
798957615127,171990135147,1,-0.625146,-0.26162,3.21301,-0.583787,-0.0804242,3.14438,179.772,-0.55893,0.185087,3.03205,178.319,-0.616381,0.293442,2.98611,-0.534091,0.141388,3.06242,-0.534091,0.141388,3.06242,-0.462912,0.124558,3.02933,110.225,-0.433353,-0.118891,3.11668,145.591,-0.526877,-0.298657,3.17741,-0.555754,-0.347584,3.20034,-0.634369,0.166224,3.09943,84.6249,-0.670533,-0.0747176,3.16212,160.477,-0.77055,-0.262355,3.35123,-0.794079,-0.312062,3.39071,-0.5531,-0.285816,3.16573,88.5876,-0.665397,-0.594739,3.33317,146.293,-0.573227,-0.971952,3.1792,-0.726547,-0.338121,3.3128,114.593,-0.672606,-0.582662,3.33246,170.064,-0.530005,-0.929064,3.2399
798957955758,171990135147,1,-0.625194,-0.270155,3.2133,-0.58379,-0.0831313,3.14438,179.719,-0.557903,0.185089,3.03082,178.524,-0.616293,0.293676,2.98382,-0.532928,0.141381,3.06232,-0.532928,0.141381,3.06232,-0.461031,0.124213,3.02916,110.168,-0.432331,-0.118709,3.11595,145.568,-0.526762,-0.298623,3.17494,-0.555658,-0.347581,3.19924,-0.634811,0.166211,3.09984,84.6626,-0.670277,-0.0751657,3.16184,160.341,-0.770225,-0.263001,3.34297,-0.794401,-0.313428,3.38979,-0.552674,-0.285157,3.16383,81.6008,-0.665872,-0.594705,3.33349,146.166,-0.573301,-0.9731,3.17851,-0.72511,-0.35343,3.31265,116.938,-0.672378,-0.584204,3.33221,170.404,-0.529968,-0.928567,3.23864
