timestamp,serial,id,JOINT_WAIST.x,JOINT_WAIST.y,JOINT_WAIST.z,JOINT_TORSO.x,JOINT_TORSO.y,JOINT_TORSO.z,JOINT_TORSO.rot,JOINT_NECK.x,JOINT_NECK.y,JOINT_NECK.z,JOINT_NECK.rot,JOINT_HEAD.x,JOINT_HEAD.y,JOINT_HEAD.z,JOINT_RIGHT_COLLAR.x,JOINT_RIGHT_COLLAR.y,JOINT_RIGHT_COLLAR.z,JOINT_LEFT_COLLAR.x,JOINT_LEFT_COLLAR.y,JOINT_LEFT_COLLAR.z,JOINT_LEFT_SHOULDER.x,JOINT_LEFT_SHOULDER.y,JOINT_LEFT_SHOULDER.z,JOINT_LEFT_SHOULDER.rot,JOINT_LEFT_ELBOW.x,JOINT_LEFT_ELBOW.y,JOINT_LEFT_ELBOW.z,JOINT_LEFT_ELBOW.rot,JOINT_LEFT_WRIST.x,JOINT_LEFT_WRIST.y,JOINT_LEFT_WRIST.z,JOINT_LEFT_HAND.x,JOINT_LEFT_HAND.y,JOINT_LEFT_HAND.z,JOINT_RIGHT_SHOULDER.x,JOINT_RIGHT_SHOULDER.y,JOINT_RIGHT_SHOULDER.z,JOINT_RIGHT_SHOULDER.rot,JOINT_RIGHT_ELBOW.x,JOINT_RIGHT_ELBOW.y,JOINT_RIGHT_ELBOW.z,JOINT_RIGHT_ELBOW.rot,JOINT_RIGHT_WRIST.x,JOINT_RIGHT_WRIST.y,JOINT_RIGHT_WRIST.z,JOINT_RIGHT_HAND.x,JOINT_RIGHT_HAND.y,JOINT_RIGHT_HAND.z,JOINT_LEFT_HIP.x,JOINT_LEFT_HIP.y,JOINT_LEFT_HIP.z,JOINT_LEFT_HIP.rot,JOINT_LEFT_KNEE.x,JOINT_LEFT_KNEE.y,JOINT_LEFT_KNEE.z,JOINT_LEFT_KNEE.rot,JOINT_LEFT_ANKLE.x,JOINT_LEFT_ANKLE.y,JOINT_LEFT_ANKLE.z,JOINT_RIGHT_HIP.x,JOINT_RIGHT_HIP.y,JOINT_RIGHT_HIP.z,JOINT_RIGHT_HIP.rot,JOINT_RIGHT_KNEE.x,JOINT_RIGHT_KNEE.y,JOINT_RIGHT_KNEE.z,JOINT_RIGHT_KNEE.rot,JOINT_RIGHT_ANKLE.x,JOINT_RIGHT_ANKLE.y,JOINT_RIGHT_ANKLE.z
12030309683820,020936151947,1,-0.17911,0.144225,2.33258,-0.176437,0.355252,2.36496,179.377,-0.168424,0.695709,2.29596,179.98,-0.165198,0.829863,2.29841,-0.170457,0.609313,2.31347,-0.170457,0.609313,2.31347,0.00337683,0.599821,2.34098,105.043,0.0622821,0.32071,2.37584,168.684,0.0647401,0.0863755,2.21565,0.0652316,0.0395086,2.18361,-0.341698,0.593037,2.28288,109.14,-0.409297,0.315957,2.24759,158.841,-0.378922,0.0836117,2.08736,-0.372847,0.0371425,2.05531,-0.0649591,0.130584,2.3376,100.627,-0.0440099,-0.183743,2.03861,175.562,-0.0483727,-0.583909,2.13437,-0.289553,0.120527,2.33361,103.053,-0.294451,-0.177102,2.01734,179.837,-0.302173,-0.577293,2.11278
12030310023940,020936151947,1,-0.178828,0.123732,2.32999,-0.176584,0.334919,2.36135,179.262,-0.168636,0.673025,2.28656,179.851,-0.165125,0.807614,2.28719,-0.170659,0.586952,2.3056,-0.170659,0.586952,2.3056,0.00324863,0.580182,2.33516,103.897,0.0614496,0.298334,2.35463,168.48,0.0620641,0.0599218,2.19877,0.0621869,0.0122393,2.16759,-0.344255,0.57528,2.27516,108.025,-0.414111,0.298773,2.23193,157.808,-0.380627,0.0609405,2.0788,-0.373931,0.0133739,2.04818,-0.0667887,0.104956,2.3364,105.489,-0.0351468,-0.197349,2.02525,171.886,-0.0499296,-0.593251,2.13644,-0.290187,0.10394,2.33228,101.02,-0.294868,-0.180941,2.0036,179.914,-0.301959,-0.57702,2.11492
12030310353467,020936151947,1,-0.1785,0.106655,2.3244,-0.176563,0.318279,2.35267,179.208,-0.168813,0.655621,2.27813,179.685,-0.165001,0.789513,2.27377,-0.170791,0.569543,2.29715,-0.170791,0.569543,2.29715,0.00356276,0.564223,2.32749,103.149,0.0606677,0.281046,2.34329,168.92,0.0620063,0.0420891,2.19483,0.062274,-0.00570234,2.16514,-0.340873,0.552067,2.26485,111.497,-0.417925,0.276663,2.22108,155.761,-0.382039,0.0396275,2.07388,-0.374862,-0.00777954,2.04444,-0.0685842,0.0798067,2.33398,113.149,-0.0198255,-0.214,2.01603,165.629,-0.0537262,-0.605591,2.1378,-0.28863,0.0805597,2.32965,104.753,-0.295475,-0.195072,1.99235,179.516,-0.301888,-0.586395,2.11941
12030310683903,020936151947,1,-0.178341,0.0912808,2.31746,-0.176568,0.303048,2.34465,179.155,-0.168805,0.638643,2.26852,179.557,-0.164719,0.770988,2.25814,-0.170793,0.552674,2.28803,-0.170793,0.552674,2.28803,-0.000388596,0.540834,2.31845,106.699,0.0633336,0.258625,2.33832,167.119,0.0626776,0.0188782,2.18767,0.0625464,-0.0290712,2.15754,-0.341998,0.53745,2.25483,110.052,-0.416142,0.260167,2.21343,157.116,-0.383285,0.0237901,2.06105,-0.376714,-0.0234854,2.03058,-0.0680463,0.0680864,2.33007,113.429,-0.00827199,-0.224329,2.01107,161.24,-0.0573554,-0.612462,2.13859,-0.28962,0.0705374,2.32395,101.954,-0.296187,-0.19924,1.98041,179.407,-0.301609,-0.586712,2.11881
12030311024618,020936151947,1,-0.177753,0.0744414,2.31245,-0.175781,0.286483,2.33739,179.318,-0.168715,0.619596,2.25728,179.396,-0.164543,0.750961,2.24318,-0.170533,0.533883,2.27789,-0.170533,0.533883,2.27789,0.00245294,0.527379,2.30916,104.04,0.062183,0.243621,2.32728,168.148,0.0623301,0.00147246,2.18676,0.0623595,-0.0469572,2.15866,-0.338548,0.511963,2.24915,113.903,-0.419976,0.236539,2.20526,154.546,-0.383052,0.00298559,2.05536,-0.375667,-0.0437251,2.02538,-0.0696108,0.043373,2.32328,119.517,-0.00303938,-0.234169,1.9942,158.147,-0.0590944,-0.615384,2.1386,-0.287304,0.0466677,2.31701,106.519,-0.297546,-0.209054,1.96451,178.26,-0.301228,-0.590446,2.11893
12030311353665,020936151947,1,-0.177211,0.0589224,2.3064,-0.175021,0.271118,2.32998,179.481,-0.168613,0.601805,2.24659,179.286,-0.164429,0.733164,2.23071,-0.17027,0.516321,2.26814,-0.17027,0.516321,2.26814,-0.000439972,0.50546,2.30042,106.733,0.0652437,0.22261,2.31916,166.14,0.0619152,-0.0198845,2.18445,0.0612495,-0.0683834,2.1575,-0.34044,0.497416,2.24018,112.011,-0.418346,0.219734,2.20155,155.617,-0.383079,-0.0104511,2.05077,-0.376025,-0.0564881,2.02061,-0.0660669,0.03641,2.3136,113.784,-0.00497363,-0.243013,1.98687,159.45,-0.0594306,-0.620116,2.14225,-0.288066,0.0362489,2.30594,104.083,-0.298979,-0.211372,1.94939,177.745,-0.300758,-0.590728,2.10877
12030311684264,020936151947,1,-0.17657,0.0441406,2.29987,-0.173952,0.256519,2.32169,179.686,-0.168105,0.585031,2.23567,179.05,-0.163604,0.715869,2.21747,-0.169623,0.499744,2.25801,-0.169623,0.499744,2.25801,0.00124438,0.492116,2.29194,104.774,0.0626948,0.20832,2.31557,167.577,0.0618558,-0.0260733,2.17101,0.061688,-0.072952,2.1421,-0.33824,0.477993,2.22698,114.169,-0.421874,0.201306,2.1906,153.388,-0.382503,-0.0267872,2.0414,-0.374628,-0.0724058,2.01156,-0.0665076,0.0186262,2.30353,116.053,-0.00439172,-0.250389,1.97131,158.498,-0.0595978,-0.619754,2.14405,-0.287783,0.0229816,2.29907,103.808,-0.300543,-0.217575,1.9405,176.878,-0.29998,-0.594709,2.10509
12030312023486,020936151947,1,-0.176069,0.0280845,2.2935,-0.172947,0.240503,2.31486,179.852,-0.167313,0.566581,2.22505,178.867,-0.162491,0.696648,2.20446,-0.168782,0.481582,2.24846,-0.168782,0.481582,2.24846,8.43201e-005,0.471742,2.28282,105.876,0.06309,0.188514,2.31196,167.15,0.061887,-0.0350672,2.15399,0.0616463,-0.0797834,2.1224,-0.340565,0.465008,2.22061,111.82,-0.421736,0.187576,2.18213,153.904,-0.382573,-0.03945,2.03426,-0.37474,-0.0848552,2.00468,-0.0663219,0.00418508,2.2956,115.458,-0.00412482,-0.261563,1.96326,157.993,-0.0607051,-0.625593,2.14656,-0.287018,0.00899637,2.29483,103.4,-0.301842,-0.224171,1.93379,175.972,-0.299286,-0.599756,2.10185
12030312023486,020936151947,1,-0.176069,0.0280845,2.2935,-0.172947,0.240503,2.31486,179.852,-0.167313,0.566581,2.22505,178.867,-0.162491,0.696648,2.20446,-0.168782,0.481582,2.24846,-0.168782,0.481582,2.24846,8.43201e-005,0.471742,2.28282,105.876,0.06309,0.188514,2.31196,167.15,0.061887,-0.0350672,2.15399,0.0616463,-0.0797834,2.1224,-0.340565,0.465008,2.22061,111.82,-0.421736,0.187576,2.18213,153.904,-0.382573,-0.03945,2.03426,-0.37474,-0.0848552,2.00468,-0.0663219,0.00418508,2.2956,115.458,-0.00412482,-0.261563,1.96326,157.993,-0.0607051,-0.625593,2.14656,-0.287018,0.00899637,2.29483,103.4,-0.301842,-0.224171,1.93379,175.972,-0.299286,-0.599756,2.10185
12030312683976,020936151947,1,-0.173418,-0.0044782,2.27879,-0.169055,0.208128,2.29794,179.839,-0.163347,0.530411,2.20556,178.875,-0.158535,0.6592,2.18251,-0.164848,0.445661,2.22985,-0.164848,0.445661,2.22985,0.00456464,0.436565,2.2623,104.779,0.0634246,0.152489,2.2956,167.92,0.0620048,-0.0649772,2.12521,0.0617208,-0.10847,2.09113,-0.337313,0.430771,2.20024,111.672,-0.420819,0.153097,2.16564,152.894,-0.380113,-0.0693791,2.00699,-0.371972,-0.113874,1.97526,-0.0640575,-0.0254218,2.28037,114.605,-0.00190244,-0.279168,1.93543,156.349,-0.0621797,-0.625006,2.15009,-0.284727,-0.0169421,2.28552,100.423,-0.301223,-0.250883,1.92188,175.478,-0.298118,-0.614635,2.11421
