timestamp,serial,id,JOINT_WAIST.x,JOINT_WAIST.y,JOINT_WAIST.z,JOINT_TORSO.x,JOINT_TORSO.y,JOINT_TORSO.z,JOINT_TORSO.rot,JOINT_NECK.x,JOINT_NECK.y,JOINT_NECK.z,JOINT_NECK.rot,JOINT_HEAD.x,JOINT_HEAD.y,JOINT_HEAD.z,JOINT_RIGHT_COLLAR.x,JOINT_RIGHT_COLLAR.y,JOINT_RIGHT_COLLAR.z,JOINT_LEFT_COLLAR.x,JOINT_LEFT_COLLAR.y,JOINT_LEFT_COLLAR.z,JOINT_LEFT_SHOULDER.x,JOINT_LEFT_SHOULDER.y,JOINT_LEFT_SHOULDER.z,JOINT_LEFT_SHOULDER.rot,JOINT_LEFT_ELBOW.x,JOINT_LEFT_ELBOW.y,JOINT_LEFT_ELBOW.z,JOINT_LEFT_ELBOW.rot,JOINT_LEFT_WRIST.x,JOINT_LEFT_WRIST.y,JOINT_LEFT_WRIST.z,JOINT_LEFT_HAND.x,JOINT_LEFT_HAND.y,JOINT_LEFT_HAND.z,JOINT_RIGHT_SHOULDER.x,JOINT_RIGHT_SHOULDER.y,JOINT_RIGHT_SHOULDER.z,JOINT_RIGHT_SHOULDER.rot,JOINT_RIGHT_ELBOW.x,JOINT_RIGHT_ELBOW.y,JOINT_RIGHT_ELBOW.z,JOINT_RIGHT_ELBOW.rot,JOINT_RIGHT_WRIST.x,JOINT_RIGHT_WRIST.y,JOINT_RIGHT_WRIST.z,JOINT_RIGHT_HAND.x,JOINT_RIGHT_HAND.y,JOINT_RIGHT_HAND.z,JOINT_LEFT_HIP.x,JOINT_LEFT_HIP.y,JOINT_LEFT_HIP.z,JOINT_LEFT_HIP.rot,JOINT_LEFT_KNEE.x,JOINT_LEFT_KNEE.y,JOINT_LEFT_KNEE.z,JOINT_LEFT_KNEE.rot,JOINT_LEFT_ANKLE.x,JOINT_LEFT_ANKLE.y,JOINT_LEFT_ANKLE.z,JOINT_RIGHT_HIP.x,JOINT_RIGHT_HIP.y,JOINT_RIGHT_HIP.z,JOINT_RIGHT_HIP.rot,JOINT_RIGHT_KNEE.x,JOINT_RIGHT_KNEE.y,JOINT_RIGHT_KNEE.z,JOINT_RIGHT_KNEE.rot,JOINT_RIGHT_ANKLE.x,JOINT_RIGHT_ANKLE.y,JOINT_RIGHT_ANKLE.z
12037748006394,020936151947,1,-0.12069,0.221198,2.42774,-0.105536,0.423313,2.47953,172.92,-0.121543,0.751501,2.52044,178.402,-0.1241,0.874101,2.5546,-0.117367,0.665872,2.50977,-0.117367,0.665872,2.50977,0.0477266,0.661806,2.53926,156.185,0.27615,0.755977,2.3936,55.8402,0.0693226,0.892539,2.48345,0.0279571,0.919851,2.50142,-0.288849,0.665218,2.48025,125.66,-0.383942,0.796686,2.24374,92.5053,-0.212775,0.932275,2.39144,-0.178541,0.959393,2.42098,-0.013043,0.190124,2.44082,102.862,-0.0360856,-0.216906,2.24833,176.565,-0.0346629,-0.636042,2.13026,-0.230385,0.199935,2.43031,104.667,-0.256564,-0.205258,2.23438,179.934,-0.284146,-0.624892,2.1214
12037748666236,020936151947,1,-0.127709,0.218943,2.41779,-0.121632,0.421214,2.47085,176.628,-0.131127,0.75069,2.51054,177.882,-0.139168,0.872767,2.54403,-0.128656,0.664949,2.50021,-0.128656,0.664949,2.50021,0.03863,0.661854,2.53599,155.543,0.255327,0.755613,2.37313,59.0912,0.0591169,0.896574,2.47431,0.0198749,0.924767,2.49455,-0.301496,0.667388,2.47323,126.699,-0.395714,0.797592,2.23566,95.6355,-0.238246,0.937034,2.39175,-0.206753,0.964922,2.42297,-0.0212776,0.186036,2.43154,104.433,-0.0396884,-0.197508,2.19982,176.577,-0.034665,-0.623939,2.13558,-0.238968,0.201801,2.41209,102.166,-0.262574,-0.194653,2.20374,179.272,-0.282372,-0.617754,2.12257
12037748666236,020936151947,1,-0.127709,0.218943,2.41779,-0.121632,0.421214,2.47085,176.628,-0.131127,0.75069,2.51054,177.882,-0.139168,0.872767,2.54403,-0.128656,0.664949,2.50021,-0.128656,0.664949,2.50021,0.03863,0.661854,2.53599,155.543,0.255327,0.755613,2.37313,59.0912,0.0591169,0.896574,2.47431,0.0198749,0.924767,2.49455,-0.301496,0.667388,2.47323,126.699,-0.395714,0.797592,2.23566,95.6355,-0.238246,0.937034,2.39175,-0.206753,0.964922,2.42297,-0.0212776,0.186036,2.43154,104.433,-0.0396884,-0.197508,2.19982,176.577,-0.034665,-0.623939,2.13558,-0.238968,0.201801,2.41209,102.166,-0.262574,-0.194653,2.20374,179.272,-0.282372,-0.617754,2.12257
12037749336015,020936151947,1,-0.136651,0.188945,2.40728,-0.137015,0.390522,2.46329,179.089,-0.142898,0.72268,2.49931,178.327,-0.148669,0.845639,2.52869,-0.141376,0.636796,2.48999,-0.141376,0.636796,2.48999,0.026472,0.632126,2.51734,149.5,0.236239,0.747954,2.35967,66.3708,0.0414674,0.897215,2.45123,0.00251315,0.927067,2.46954,-0.311538,0.636746,2.46206,119.757,-0.392282,0.777883,2.22576,93.1526,-0.206886,0.897943,2.36651,-0.169807,0.921955,2.39466,-0.0279192,0.177522,2.42047,94.1001,-0.0399868,-0.186764,2.14811,177.408,-0.0348127,-0.613273,2.13572,-0.249146,0.198309,2.39995,88.2232,-0.268804,-0.179115,2.14658,178.767,-0.281804,-0.605033,2.12389
12037749336015,020936151947,1,-0.136651,0.188945,2.40728,-0.137015,0.390522,2.46329,179.089,-0.142898,0.72268,2.49931,178.327,-0.148669,0.845639,2.52869,-0.141376,0.636796,2.48999,-0.141376,0.636796,2.48999,0.026472,0.632126,2.51734,149.5,0.236239,0.747954,2.35967,66.3708,0.0414674,0.897215,2.45123,0.00251315,0.927067,2.46954,-0.311538,0.636746,2.46206,119.757,-0.392282,0.777883,2.22576,93.1526,-0.206886,0.897943,2.36651,-0.169807,0.921955,2.39466,-0.0279192,0.177522,2.42047,94.1001,-0.0399868,-0.186764,2.14811,177.408,-0.0348127,-0.613273,2.13572,-0.249146,0.198309,2.39995,88.2232,-0.268804,-0.179115,2.14658,178.767,-0.281804,-0.605033,2.12389
12037750006293,020936151947,1,-0.145269,0.142413,2.38526,-0.144419,0.341826,2.44857,179.163,-0.147864,0.67529,2.48593,178.65,-0.152033,0.798239,2.51485,-0.146977,0.589428,2.47631,-0.146977,0.589428,2.47631,0.0270041,0.599171,2.49913,153.453,0.230553,0.715519,2.33386,64.42,0.0302424,0.854055,2.43018,-0.00981981,0.881763,2.44944,-0.321718,0.603653,2.45143,121.413,-0.392822,0.744668,2.21197,102.674,-0.231264,0.87753,2.36958,-0.198953,0.904103,2.4011,-0.0381583,0.137588,2.39682,92.6487,-0.0377385,-0.208323,2.09759,179.674,-0.0348273,-0.630878,2.1319,-0.256906,0.161953,2.38162,82.0213,-0.269061,-0.195243,2.09622,179.825,-0.282154,-0.618199,2.12221
12037750006293,020936151947,1,-0.145269,0.142413,2.38526,-0.144419,0.341826,2.44857,179.163,-0.147864,0.67529,2.48593,178.65,-0.152033,0.798239,2.51485,-0.146977,0.589428,2.47631,-0.146977,0.589428,2.47631,0.0270041,0.599171,2.49913,153.453,0.230553,0.715519,2.33386,64.42,0.0302424,0.854055,2.43018,-0.00981981,0.881763,2.44944,-0.321718,0.603653,2.45143,121.413,-0.392822,0.744668,2.21197,102.674,-0.231264,0.87753,2.36958,-0.198953,0.904103,2.4011,-0.0381583,0.137588,2.39682,92.6487,-0.0377385,-0.208323,2.09759,179.674,-0.0348273,-0.630878,2.1319,-0.256906,0.161953,2.38162,82.0213,-0.269061,-0.195243,2.09622,179.825,-0.282154,-0.618199,2.12221
12037750666721,020936151947,1,-0.155891,0.139555,2.37181,-0.15274,0.339172,2.43443,179.601,-0.149784,0.674898,2.47729,177.792,-0.153442,0.797868,2.50567,-0.150539,0.589188,2.46634,-0.150539,0.589188,2.46634,0.0248493,0.602302,2.493,153.973,0.230033,0.722215,2.33233,67.8876,0.0407834,0.867876,2.43463,0.00293349,0.897008,2.45509,-0.32641,0.613931,2.44411,127.412,-0.413304,0.768122,2.21835,101.767,-0.254273,0.907197,2.36956,-0.222467,0.935012,2.3998,-0.0459732,0.1374,2.38342,93.3936,-0.0317148,-0.222195,2.09718,177.227,-0.0353904,-0.641794,2.12945,-0.267786,0.157251,2.37015,81.4325,-0.270518,-0.215899,2.10147,178.79,-0.282472,-0.63613,2.121
12037750666721,020936151947,1,-0.155891,0.139555,2.37181,-0.15274,0.339172,2.43443,179.601,-0.149784,0.674898,2.47729,177.792,-0.153442,0.797868,2.50567,-0.150539,0.589188,2.46634,-0.150539,0.589188,2.46634,0.0248493,0.602302,2.493,153.973,0.230033,0.722215,2.33233,67.8876,0.0407834,0.867876,2.43463,0.00293349,0.897008,2.45509,-0.32641,0.613931,2.44411,127.412,-0.413304,0.768122,2.21835,101.767,-0.254273,0.907197,2.36956,-0.222467,0.935012,2.3998,-0.0459732,0.1374,2.38342,93.3936,-0.0317148,-0.222195,2.09718,177.227,-0.0353904,-0.641794,2.12945,-0.267786,0.157251,2.37015,81.4325,-0.270518,-0.215899,2.10147,178.79,-0.282472,-0.63613,2.121
12037751006068,020936151947,1,-0.158151,0.170715,2.37114,-0.154332,0.370816,2.43218,179.488,-0.1509,0.708703,2.47706,177.828,-0.154293,0.830919,2.50841,-0.15177,0.623049,2.46568,-0.15177,0.623049,2.46568,0.0253214,0.643165,2.49753,158.654,0.23195,0.752233,2.33108,64.0235,0.0421518,0.891126,2.44133,0.00419218,0.918905,2.46338,-0.329422,0.655914,2.44372,132.842,-0.426139,0.808548,2.2209,95.2513,-0.261476,0.935412,2.37667,-0.228543,0.960784,2.40782,-0.0493342,0.160239,2.3824,97.9322,-0.0331744,-0.220101,2.12443,177.259,-0.0354358,-0.640569,2.12617,-0.270012,0.186012,2.37005,82.5089,-0.272004,-0.200269,2.12055,178.934,-0.281996,-0.620617,2.11748
